STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	1	1	11	1	21	43975	5	1	0	327	87	4	83	0	0	2	1	4	79	1	0	41	1	4	3	3	1	3	0	1	52	1	0	0	0	1	51	5	31	2	13	0	0	0	0	0	49	1	23	3	0	55	0	0	0
9999	1	1	12	1	23	13664	4	0	0	59	16	1	15	0	0	0	0	1	14	0	0	7	0	1	1	1	0	0	0	0	9	0	0	0	0	0	9	1	6	0	2	0	0	0	0	0	9	0	4	1	0	10	0	0	0
9999	1	1	13	1	25	25798	5	0	0	264	71	3	67	0	0	2	1	3	64	0	0	33	1	3	3	2	1	2	0	1	42	1	0	0	0	1	41	4	25	1	11	0	0	0	0	0	39	1	19	2	0	44	0	0	0
9999	1	1	14	1	27	13918	3	0	0	103	28	1	26	0	0	1	0	1	25	0	0	13	0	1	1	1	0	1	0	0	16	0	0	0	0	0	16	2	10	0	4	0	0	0	0	0	15	0	7	1	0	17	0	0	0
9999	1	1	15	1	29	14895	3	0	0	90	24	1	23	0	0	1	0	1	22	0	0	11	0	1	1	1	0	1	0	0	14	0	0	0	0	0	14	2	9	0	4	0	0	0	0	0	13	0	6	1	0	15	0	0	0
9999	1	1	16	1	31	51153	5	1	0	761	203	9	194	0	0	6	3	10	183	1	0	96	2	9	8	7	2	6	0	2	121	2	0	0	0	2	119	13	72	4	31	0	0	0	0	0	114	3	54	7	0	127	0	0	0
9999	1	1	17	1	33	54731	8	0	0	783	209	9	200	0	0	6	3	10	188	1	0	99	2	9	8	7	2	7	0	2	125	2	0	0	0	2	122	13	74	4	32	0	0	0	0	0	117	3	55	7	0	131	0	0	0
9999	1	1	18	1	35	13150	4	0	0	112	30	1	28	0	0	1	0	1	27	0	0	14	0	1	1	1	0	1	0	0	18	0	0	0	0	0	17	2	11	1	5	0	0	0	0	0	17	0	8	1	0	19	0	0	0
9999	1	1	19	1	37	10756	3	0	0	43	11	1	11	0	0	0	0	1	10	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	1	4	0	2	0	0	0	0	0	6	0	3	0	0	7	0	0	0
9999	1	1	20	1	39	38211	9	0	0	457	122	5	117	0	0	3	2	6	110	1	0	58	1	5	5	4	1	4	0	1	73	1	0	0	0	1	72	8	43	2	19	0	0	0	0	0	68	2	32	4	0	77	0	0	0
9999	1	1	21	1	41	13967	5	0	0	96	26	1	25	0	0	1	0	1	23	0	0	12	0	1	1	1	0	1	0	0	15	0	0	0	0	0	15	2	9	0	4	0	0	0	0	0	14	0	7	1	0	16	0	0	0
9999	1	1	22	1	43	80832	3	1	0	416	111	5	106	0	0	3	2	5	100	1	0	53	1	5	4	4	1	3	0	1	66	1	0	0	0	1	65	7	39	2	17	0	0	0	0	0	62	2	29	4	0	70	0	0	0
9999	1	1	23	1	45	48935	10	1	0	664	177	8	169	0	0	5	2	8	160	1	0	84	2	8	7	6	1	6	0	1	106	2	0	0	0	1	104	11	63	3	27	0	0	0	0	0	99	3	47	6	0	111	0	0	0
9999	1	1	24	1	47	43506	3	0	0	480	128	6	122	0	0	4	2	6	116	1	0	61	2	6	5	5	1	4	0	1	77	2	0	0	0	1	75	8	45	2	20	0	0	0	0	0	72	2	34	4	0	80	0	0	0
9999	1	1	25	1	49	71683	14	1	0	753	201	9	192	0	0	5	3	9	181	1	0	95	2	9	8	7	2	6	0	2	120	2	0	0	0	2	118	13	71	4	31	0	0	0	0	0	112	3	53	7	0	126	0	0	0
9999	1	1	26	1	51	80528	7	1	0	667	178	8	170	0	0	5	2	8	161	1	0	84	2	8	7	6	1	6	0	1	106	2	0	0	0	1	104	11	63	3	27	0	0	0	0	0	99	3	47	6	0	112	0	0	0
9999	1	1	27	1	53	38248	5	0	0	454	121	5	116	0	0	3	2	6	109	1	0	58	1	5	5	4	1	4	0	1	72	1	0	0	0	1	71	8	43	2	18	0	0	0	0	0	68	2	32	4	0	76	0	0	0
9999	1	1	28	1	55	103809	10	1	0	1700	454	20	433	1	1	12	6	21	409	3	0	215	5	19	18	16	4	14	0	4	271	5	1	1	0	4	266	28	160	8	69	0	0	0	0	0	253	7	120	15	0	285	0	0	0
9999	1	1	29	1	57	16480	3	1	0	134	36	2	34	0	0	1	0	2	32	0	0	17	0	2	1	1	0	1	0	0	21	0	0	0	0	0	21	2	13	1	5	0	0	0	0	0	20	1	9	1	0	22	0	0	0
9999	1	1	30	1	59	32012	5	0	0	339	91	4	87	0	0	2	1	4	82	1	0	43	1	4	4	3	1	3	0	1	54	1	0	0	0	1	53	6	32	2	14	0	0	0	0	0	51	1	24	3	0	57	0	0	0
9999	1	1	31	1	61	26882	5	1	0	257	69	3	66	0	0	2	1	3	62	0	0	33	1	3	3	2	1	2	0	1	41	1	0	0	0	1	40	4	24	1	10	0	0	0	0	0	38	1	18	2	0	43	0	0	0
9999	1	1	32	1	63	8957	3	0	0	83	22	1	21	0	0	1	0	1	20	0	0	10	0	1	1	1	0	1	0	0	13	0	0	0	0	0	13	1	8	0	3	0	0	0	0	0	12	0	6	1	0	14	0	0	0
9999	1	1	33	1	65	16218	3	1	0	113	30	1	29	0	0	1	0	1	27	0	0	14	0	1	1	1	0	1	0	0	18	0	0	0	0	0	18	2	11	1	5	0	0	0	0	0	17	0	8	1	0	19	0	0	0
9999	1	1	34	1	67	17477	4	1	0	182	49	2	46	0	0	1	1	2	44	0	0	23	1	2	2	2	0	2	0	0	29	1	0	0	0	0	28	3	17	1	7	0	0	0	0	0	27	1	13	2	0	30	0	0	0
9999	1	1	35	1	69	103678	9	1	0	1784	476	21	455	1	1	13	7	22	430	3	0	226	6	20	19	17	4	15	0	4	285	6	1	1	0	4	279	30	168	8	73	0	0	0	0	0	266	7	126	16	0	299	0	0	0
9999	1	1	36	1	71	53505	9	0	0	546	146	7	139	0	0	4	2	7	132	1	0	69	2	6	6	5	1	5	0	1	87	2	0	0	0	1	85	9	52	3	22	0	0	0	0	0	81	2	38	5	0	91	0	0	0
9999	1	1	37	1	73	686887	31	1	11.9863	7632	2037	92	1946	4	4	56	28	95	1838	12	0	967	24	88	80	72	16	64	0	16	1218	24	4	4	0	16	1194	127	720	36	310	0	0	0	0	0	1138	32	537	68	0	1277	0	0	0
9999	1	1	38	1	75	14368	4	0	0	114	31	1	29	0	0	1	0	1	28	0	0	14	0	1	1	1	0	1	0	0	18	0	0	0	0	0	18	2	11	1	5	0	0	0	0	0	17	0	8	1	0	19	0	0	0
9999	1	1	39	1	77	93154	8	0	0	1009	269	12	257	1	1	7	4	13	243	2	0	128	3	12	11	9	2	8	0	2	161	3	1	1	0	2	158	17	95	5	41	0	0	0	0	0	151	4	71	9	0	169	0	0	0
9999	1	1	40	1	79	34254	7	0	0	148	39	2	38	0	0	1	1	2	36	0	0	19	0	2	2	1	0	1	0	0	24	0	0	0	0	0	23	2	14	1	6	0	0	0	0	0	22	1	10	1	0	25	0	0	0
9999	1	1	41	1	81	139698	3	1	0	1910	510	23	487	1	1	14	7	24	460	3	0	242	6	22	20	18	4	16	0	4	305	6	1	1	0	4	299	32	180	9	78	0	0	0	0	0	285	8	134	17	0	320	0	0	0
9999	1	1	42	1	83	80471	3	1	0	557	149	7	142	0	0	4	2	7	134	1	0	71	2	6	6	5	1	5	0	1	89	2	0	0	0	1	87	9	53	3	23	0	0	0	0	0	83	2	39	5	0	93	0	0	0
9999	1	1	43	1	85	11192	6	0	0	96	26	1	24	0	0	1	0	1	23	0	0	12	0	1	1	1	0	1	0	0	15	0	0	0	0	0	15	2	9	0	4	0	0	0	0	0	14	0	7	1	0	16	0	0	0
9999	1	1	44	1	87	21344	5	1	0	261	70	3	67	0	0	2	1	3	63	0	0	33	1	3	3	2	1	2	0	1	42	1	0	0	0	1	41	4	25	1	11	0	0	0	0	0	39	1	18	2	0	44	0	0	0
9999	1	1	45	1	89	346631	11	1	0	1155	308	14	295	1	1	8	4	14	278	2	0	146	4	13	12	11	2	10	0	2	184	4	1	1	0	2	181	19	109	5	47	0	0	0	0	0	172	5	81	10	0	193	0	0	0
9999	1	1	46	1	91	20775	7	0	0	240	64	3	61	0	0	2	1	3	58	0	0	30	1	3	2	2	0	2	0	0	38	1	0	0	0	0	37	4	23	1	10	0	0	0	0	0	36	1	17	2	0	40	0	0	0
9999	1	1	47	1	93	31509	8	1	0	407	109	5	104	0	0	3	1	5	98	1	0	52	1	5	4	4	1	3	0	1	65	1	0	0	0	1	64	7	38	2	17	0	0	0	0	0	61	2	29	4	0	68	0	0	0
9999	1	1	48	1	95	95677	8	1	0	1148	307	14	293	1	1	8	4	14	277	2	0	145	4	13	12	11	2	10	0	2	183	4	1	1	0	2	180	19	108	5	47	0	0	0	0	0	171	5	81	10	0	192	0	0	0
9999	1	1	49	1	97	414233	13	0	0	1392	372	17	355	1	1	10	5	17	335	2	0	176	4	16	15	13	3	12	0	3	222	4	1	1	0	3	218	23	131	7	57	0	0	0	0	0	208	6	98	12	0	233	0	0	0
9999	1	1	50	1	99	22851	5	0	0	204	55	2	52	0	0	1	1	3	49	0	0	26	1	2	2	2	0	2	0	0	33	1	0	0	0	0	32	3	19	1	8	0	0	0	0	0	30	1	14	2	0	34	0	0	0
9999	1	1	51	1	101	232964	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	52	1	103	120522	8	1	0	1801	481	22	459	1	1	13	7	23	434	3	0	228	6	21	19	17	4	15	0	4	287	6	1	1	0	4	282	30	170	8	73	0	0	0	0	0	269	8	127	16	0	301	0	0	0
9999	1	1	53	1	105	10415	3	0	0	125	33	2	32	0	0	1	0	2	30	0	0	16	0	1	1	1	0	1	0	0	20	0	0	0	0	0	20	2	12	1	5	0	0	0	0	0	19	1	9	1	0	21	0	0	0
9999	1	1	54	1	107	19427	7	0	0	174	46	2	44	0	0	1	1	2	42	0	0	22	1	2	2	2	0	1	0	0	28	1	0	0	0	0	27	3	16	1	7	0	0	0	0	0	26	1	12	2	0	29	0	0	0
9999	1	1	55	1	109	33047	4	0	0	470	126	6	120	0	0	3	2	6	113	1	0	60	1	5	5	4	1	4	0	1	75	1	0	0	0	1	74	8	44	2	19	0	0	0	0	0	70	2	33	4	0	79	0	0	0
9999	1	1	56	1	111	22878	5	0	0	178	47	2	45	0	0	1	1	2	43	0	0	23	1	2	2	2	0	1	0	0	28	1	0	0	0	0	28	3	17	1	7	0	0	0	0	0	27	1	13	2	0	30	0	0	0
9999	1	1	57	1	113	59060	3	1	0	804	215	10	205	0	0	6	3	10	194	1	0	102	3	9	8	8	2	7	0	2	128	3	0	0	0	2	126	13	76	4	33	0	0	0	0	0	120	3	57	7	0	135	0	0	0
9999	1	1	58	1	115	82424	11	1	0	1126	301	14	287	1	1	8	4	14	271	2	0	143	4	13	12	11	2	9	0	2	180	4	1	1	0	2	176	19	106	5	46	0	0	0	0	0	168	5	79	10	0	188	0	0	0
9999	1	1	59	1	117	175808	10	1	0	2205	589	26	562	1	1	16	8	28	531	3	0	279	7	25	23	21	5	18	0	5	352	7	1	1	0	5	345	37	208	10	90	0	0	0	0	0	329	9	155	20	0	369	0	0	0
9999	1	1	60	1	119	13532	6	0	0	150	40	2	38	0	0	1	1	2	36	0	0	19	0	2	2	1	0	1	0	0	24	0	0	0	0	0	23	3	14	1	6	0	0	0	0	0	22	1	11	1	0	25	0	0	0
9999	1	1	61	1	121	77856	6	0	0	956	255	11	244	0	0	7	3	12	230	1	0	121	3	11	10	9	2	8	0	2	153	3	0	0	0	2	150	16	90	4	39	0	0	0	0	0	143	4	67	8	0	160	0	0	0
9999	1	1	62	1	123	40074	7	0	0	490	131	6	125	0	0	4	2	6	118	1	0	62	2	6	5	5	1	4	0	1	78	2	0	0	0	1	77	8	46	2	20	0	0	0	0	0	73	2	34	4	0	82	0	0	0
9999	1	1	63	1	125	197218	7	1	0	2817	752	34	718	1	1	21	10	35	679	4	0	357	9	32	29	26	6	24	0	6	449	9	1	1	0	6	441	47	266	13	115	0	0	0	0	0	420	12	198	25	0	472	0	0	0
9999	1	1	64	1	127	66945	10	1	0	587	157	7	150	0	0	4	2	7	141	1	0	74	2	7	6	6	1	5	0	1	94	2	0	0	0	1	92	10	55	3	24	0	0	0	0	0	88	2	41	5	0	98	0	0	0
9999	1	1	65	1	129	17414	4	0	0	48	13	1	12	0	0	0	0	1	12	0	0	6	0	1	0	0	0	0	0	0	8	0	0	0	0	0	7	1	5	0	2	0	0	0	0	0	7	0	3	0	0	8	0	0	0
9999	1	1	66	1	131	11528	3	0	0	69	18	1	18	0	0	1	0	1	17	0	0	9	0	1	1	1	0	1	0	0	11	0	0	0	0	0	11	1	7	0	3	0	0	0	0	0	10	0	5	1	0	12	0	0	0
9999	1	1	67	1	133	24473	6	1	0	163	44	2	42	0	0	1	1	2	39	0	0	21	1	2	2	2	0	1	0	0	26	1	0	0	0	0	26	3	15	1	7	0	0	0	0	0	24	1	12	1	0	27	0	0	0
9999	1	1	68	1	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	69	2	13	1002	1	0	0	70	11	3	8	0	0	0	2	1	7	0	0	10	0	0	0	0	2	1	0	1	5	2	0	0	0	1	3	0	3	0	0	0	0	0	0	0	9	7	0	3	0	22	0	0	0
9999	1	1	70	2	16	4385	1	0	100	184	21	12	9	2	0	0	10	2	4	3	0	34	0	2	0	0	0	1	0	4	10	3	1	2	0	0	7	3	3	1	0	1	0	0	1	0	21	20	0	6	0	64	0	0	0
9999	1	1	71	2	20	299143	3	0	100	18500	3447	1190	2257	9	72	155	954	167	1937	131	22	2186	37	120	100	10	487	141	38	169	790	139	68	38	24	9	651	120	436	60	35	0	0	0	0	196	1530	842	0	506	0	7900	1	0	0
9999	1	1	72	2	50	6294	1	0	91.6667	636	86	36	50	1	0	0	35	16	28	4	1	157	0	0	0	0	19	7	0	1	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	39	35	0	115	0	175	0	0	0
9999	1	1	73	2	60	1042	1	0	100	65	2	1	1	0	0	0	1	0	0	1	0	18	0	0	0	0	2	0	0	1	6	4	4	0	0	0	2	0	2	0	0	0	0	0	0	0	15	1	0	2	0	18	0	0	0
9999	1	1	74	2	70	3268	2	0	74.0208	225	29	17	12	0	1	0	16	1	9	2	0	49	0	0	0	0	7	0	0	3	9	1	0	0	0	1	8	1	2	0	4	0	0	0	0	1	28	7	10	2	0	78	0	0	0
9999	1	1	75	2	90	34603	4	0	100	2136	377	65	312	4	0	21	40	23	273	16	0	339	7	10	0	0	55	8	0	30	189	101	1	2	0	98	88	6	71	0	11	0	0	0	0	8	359	202	1	109	0	442	0	0	0
9999	1	1	76	2	100	2585	1	0	100	71	6	4	2	0	0	0	4	0	2	0	0	8	0	0	0	0	2	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	15	5	0	1	0	29	0	0	0
9999	1	1	77	2	110	32553	1	0	100	1417	289	33	256	0	0	2	31	17	231	2	6	280	1	10	2	0	50	10	0	9	36	11	5	1	5	0	25	3	19	3	0	0	0	0	0	0	214	148	0	11	0	357	0	0	0
9999	1	1	78	2	122	19754	5	0	98.6737	1536	293	67	226	0	1	3	63	12	209	5	0	166	4	4	0	2	35	23	0	11	161	31	4	10	4	13	130	0	96	20	14	0	0	0	0	14	225	98	0	43	0	457	0	0	0
9999	1	1	79	2	130	8217	1	0	100	610	96	17	79	0	2	2	13	6	68	4	1	85	0	1	0	1	21	3	0	5	65	32	11	4	17	0	33	1	25	6	1	0	0	0	0	1	57	31	0	52	0	192	0	0	0
9999	1	1	80	2	150	6332	1	0	100	703	87	48	39	0	2	6	40	2	35	2	0	16	2	2	1	0	15	5	0	2	26	14	5	3	6	0	12	0	8	3	1	0	0	0	0	0	38	50	0	7	0	452	0	0	0
9999	1	1	81	2	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	82	2	170	14386	2	0	100	1624	233	20	213	0	0	3	17	7	199	4	3	88	11	6	0	5	24	12	0	6	156	14	6	4	0	4	142	24	99	10	9	0	0	0	0	11	187	132	0	44	0	709	0	0	0
9999	1	1	83	2	180	3776	1	0	100	529	31	18	13	0	2	1	15	5	4	2	2	171	0	0	0	0	6	4	0	2	13	1	0	1	0	0	12	0	12	0	0	0	0	0	0	0	59	80	16	46	0	101	0	0	0
9999	1	1	84	2	185	9618	1	0	100	739	131	55	76	1	4	3	47	40	26	9	1	194	1	1	1	0	9	9	0	19	52	13	0	13	0	0	39	3	35	1	0	0	0	0	0	1	56	93	36	11	0	125	0	0	0
9999	1	1	85	2	188	3334	1	0	100	509	81	39	42	0	2	6	31	12	18	12	0	107	0	0	0	0	31	0	0	3	6	1	0	1	0	0	5	0	5	0	0	0	0	0	0	1	29	81	0	33	1	136	0	0	0
9999	1	1	86	2	201	2043	2	0	61.3803	139	18	6	12	0	0	0	6	1	11	0	0	24	0	1	0	0	2	1	0	1	7	3	2	0	0	1	4	0	3	0	0	0	0	0	0	0	15	6	0	3	0	59	0	0	0
9999	1	1	87	2	220	9060	1	0	100	378	29	8	21	0	0	1	7	4	14	3	0	36	0	0	0	0	6	3	0	6	17	2	0	0	2	0	15	0	14	1	0	0	0	0	0	0	33	66	1	32	0	138	0	11	0
9999	1	1	88	2	232	1702	2	0	55.5817	61	9	3	6	0	0	0	3	1	5	0	0	10	0	0	0	0	1	0	0	1	4	1	0	0	0	1	3	0	2	0	0	0	0	0	0	0	10	5	0	3	0	17	0	0	0
9999	1	1	89	2	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	90	2	261	6604	3	0	96.5778	363	40	11	30	0	0	0	10	6	22	2	0	55	0	0	0	0	10	2	0	1	11	4	1	0	0	3	7	1	6	0	0	0	0	0	0	4	54	65	0	10	0	110	0	0	0
9999	1	1	91	2	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	92	2	280	5982	3	0	90.5048	235	37	13	24	0	0	0	13	6	12	5	0	34	0	1	0	0	11	3	0	3	5	3	2	0	0	0	2	0	2	0	0	0	0	0	0	1	37	21	0	16	0	64	0	0	0
9999	1	1	93	2	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	94	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	95	2	777	0	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	96	2	999	255766	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
9999	1	1	97	4	1	73191	4	0	95.1346	862	141	33	108	1	1	1	30	20	78	10	1	59	4	6	0	4	17	7	0	6	95	5	0	2	0	2	90	1	55	9	25	0	0	0	0	13	93	52	0	82	1	270	0	10	2
9999	1	1	98	4	3	134744	8	0	95.6007	5692	1286	244	1042	9	11	18	205	96	902	37	7	453	22	48	9	13	262	42	0	26	760	172	0	103	11	57	588	2	427	20	139	0	0	0	0	336	453	458	0	318	3	1049	0	24	132
9999	1	1	99	4	5	133104	6	1	87.4848	11413	1538	301	1237	3	12	15	271	70	1122	27	18	1083	21	15	7	9	479	29	3	162	944	58	8	23	7	20	887	30	788	27	42	0	0	0	0	261	1187	1803	1	1455	128	2259	0	20	7
9999	1	1	100	4	7	53724	5	0	84.0407	2929	323	72	251	4	0	5	63	19	210	21	1	192	8	15	0	18	69	17	0	11	256	60	1	4	1	54	197	2	147	5	44	0	0	0	0	347	203	103	0	264	2	1088	0	4	8
9999	1	1	101	4	9	37552	4	0	74.3449	1467	229	72	157	0	2	3	67	18	128	10	0	79	5	7	0	14	23	6	0	12	171	34	1	17	4	12	137	2	87	14	34	0	0	0	0	71	200	126	0	118	3	390	0	5	7
9999	1	1	102	4	11	8700	2	0	100	429	59	39	20	0	0	0	39	1	19	0	0	74	0	0	0	0	5	1	0	3	15	0	0	0	0	0	14	0	10	1	3	0	0	0	0	19	58	31	0	70	5	81	0	7	0
9999	1	1	103	4	12	20642	3	0	80.7968	1141	145	28	117	2	0	1	25	25	88	4	0	44	6	2	0	2	33	13	0	11	150	19	0	10	1	7	131	4	113	4	10	0	0	0	0	5	99	38	0	108	1	475	0	5	6
9999	1	1	104	4	13	3922299	18	1	99.8891	159723	31234	5782	25452	121	172	1397	4091	2879	21148	878	547	13537	1354	1708	184	870	6215	1603	545	1223	14853	1977	668	809	207	292	12875	2102	7339	1538	1895	2	0	0	2	504	23345	11148	0	6530	744	41397	0	1850	879
9999	1	1	105	4	15	204559	5	0	98.1994	14024	2041	258	1783	12	2	23	221	281	1397	103	2	938	47	82	2	64	468	61	2	66	1239	110	13	24	71	2	1129	51	553	189	336	0	0	0	0	582	797	804	0	776	13	5658	0	146	236
9999	1	1	106	4	17	108570	6	0	100	5968	1197	271	926	4	2	14	250	97	804	24	1	406	10	31	0	6	106	36	0	7	509	93	2	59	4	28	417	1	282	39	94	0	0	0	0	73	612	506	0	467	71	1908	0	19	4
9999	1	1	107	4	19	1000369	9	0	100	49794	7760	1277	6483	61	32	320	863	682	5404	351	46	5204	87	195	1	242	2525	401	122	213	7420	818	260	217	274	67	6602	79	3565	1127	1831	0	0	0	0	136	4081	3542	0	4156	217	11679	0	438	1375
9999	1	1	108	4	21	387474	11	1	98.7248	12611	2154	359	1795	14	32	57	256	150	1559	74	12	1405	89	108	1	33	474	105	0	63	1012	225	4	150	8	63	787	47	586	49	104	0	0	0	0	309	843	904	0	819	7	4166	0	63	57
9999	1	1	109	4	23	48196	3	0	98.0745	2362	336	49	287	1	0	5	42	9	262	16	0	144	2	26	0	1	36	8	0	7	235	34	3	30	0	0	201	12	180	1	7	0	0	0	0	5	166	40	0	194	0	1156	0	2	5
9999	1	1	110	4	25	217069	10	1	99.1879	8971	1419	299	1120	7	4	28	259	160	901	50	10	900	47	73	0	21	454	51	5	78	977	209	33	78	37	61	769	53	550	89	77	0	0	0	0	48	909	708	0	771	4	2300	0	43	163
9999	1	1	111	4	27	203062	6	0	98.5413	7038	1205	261	944	7	6	20	228	86	806	41	11	867	30	80	21	37	298	47	5	39	776	40	10	12	10	7	713	20	506	116	71	0	0	0	0	84	530	318	0	426	80	2079	0	18	99
9999	1	1	112	4	777	0	23	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	1	113	5	1	18964	3	0	100	411	54	23	31	0	0	4	19	6	25	0	0	44	0	0	0	0	8	9	0	0	62	6	1	0	0	5	56	1	30	5	20	0	0	0	0	0	55	13	43	12	0	111	0	0	0
9999	1	1	114	5	3	21774	3	0	100	510	151	26	125	2	2	5	17	44	77	1	3	80	1	2	0	0	10	8	0	0	71	13	0	8	0	5	57	6	30	4	17	0	0	0	0	0	45	5	44	0	1	91	0	1	0
