STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SVIOL	SPROPERTY	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	2	8	212	6	49	36961664	36961664	9127	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	213	6	51	36961664	36961664	12717	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	214	6	53	36961664	36961664	407403	19	18	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	215	6	55	36961664	36961664	133996	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	216	6	57	36961664	36961664	97306	7	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	217	6	59	36961664	36961664	3017883	45	41	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	218	6	61	36961664	36961664	352670	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	219	6	63	36961664	36961664	20152	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	220	6	65	36961664	36961664	2163913	39	32	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	221	6	67	36961664	36961664	1408817	20	17	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	222	6	69	36961664	36961664	54609	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	223	6	71	36961664	36961664	2044304	38	32	97.9324	0	0	0	0	0	0	0	0	0	0
9999	2	8	224	6	73	36961664	36961664	3010824	32	27	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	225	6	75	36961664	36961664	809755	12	7	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	226	6	77	36961664	36961664	682784	15	10	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	227	6	79	36961664	36961664	266382	17	15	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	228	6	81	36961664	36961664	710707	25	24	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	229	6	83	36961664	36961664	404613	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	230	6	85	36961664	36961664	1767336	27	24	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	231	6	87	36961664	36961664	251964	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	232	6	89	36961664	36961664	181512	7	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	233	6	91	36961664	36961664	3220	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	234	6	93	36961664	36961664	44422	15	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	235	6	95	36961664	36961664	407294	13	11	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	236	6	97	36961664	36961664	465831	18	17	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	237	6	99	36961664	36961664	516191	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	238	6	101	36961664	36961664	93466	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	239	6	103	36961664	36961664	61968	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	240	6	105	36961664	36961664	14421	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	241	6	107	36961664	36961664	431712	14	12	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	242	6	109	36961664	36961664	55563	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	243	6	111	36961664	36961664	799696	21	18	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	244	6	113	36961664	36961664	200326	10	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	245	6	115	36961664	36961664	74386	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	246	6	777	36961664	36961664	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	247	8	1	5024748	4966484	441517	8	10	100	2	5	0	0	0	2	0	1	4	0
9999	2	8	248	8	3	5024748	4966484	15494	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	249	8	5	5024748	4966484	562660	13	12	100	2	6	0	0	0	2	0	1	5	0
9999	2	8	250	8	7	5024748	4966484	13000	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	251	8	9	5024748	4966484	3773	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	252	8	11	5024748	4966484	5907	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	253	8	13	5024748	4966484	296153	8	8	100	1	3	0	0	0	1	0	1	3	0
9999	2	8	254	8	14	5024748	4966484	56991	1	1	100	0	1	0	0	0	0	0	0	1	0
9999	2	8	255	8	15	5024748	4966484	17101	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	256	8	17	5024748	4966484	1707	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	257	8	19	5024748	4966484	7860	4	3	96.937	0	0	0	0	0	0	0	0	0	0
9999	2	8	258	8	21	5024748	4966484	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	8	259	8	23	5024748	4966484	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	8	260	8	25	5024748	4966484	6442	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	261	8	27	5024748	4966484	4064	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	262	8	29	5024748	4966484	31330	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	263	8	31	5024748	4966484	604680	5	3	100	2	7	0	0	0	2	0	1	5	0
9999	2	8	264	8	33	5024748	4966484	2006	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	265	8	35	5024748	4966484	295326	4	6	100	1	3	0	0	0	1	0	1	3	0
