STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SVIOL	SPROPERTY	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	2	8	28	1	55	4802740	4706610	104933	8	9	99.5174	0	0	0	0	0	0	0	0	0	0
9999	2	8	29	1	57	4802740	4706610	17324	3	4	96.6694	0	0	0	0	0	0	0	0	0	0
9999	2	8	30	1	59	4802740	4706610	31568	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	31	1	61	4802740	4706610	26919	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	32	1	63	4802740	4706610	8437	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	33	1	65	4802740	4706610	4223	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	34	1	67	4802740	4706610	17385	4	5	99.2206	0	0	0	0	0	0	0	0	0	0
9999	2	8	35	1	69	4802740	4706610	102036	9	9	97.657	0	0	0	0	0	0	0	0	0	0
9999	2	8	36	1	71	4802740	4706610	52733	9	8	99.0148	0	0	0	0	0	0	0	0	0	0
9999	2	8	37	1	73	4802740	4706610	658810	28	28	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	38	1	75	4802740	4706610	14634	4	4	95.7986	0	0	0	0	0	0	0	0	0	0
9999	2	8	39	1	77	4802740	4706610	93155	8	8	99.8579	0	0	0	0	0	0	0	0	0	0
9999	2	8	40	1	79	4802740	4706610	34504	6	6	98.2343	0	0	0	0	0	0	0	0	0	0
9999	2	8	41	1	81	4802740	4706610	140922	3	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	42	1	83	4802740	4706610	83180	3	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	43	1	85	4802740	4706610	11353	5	4	90.8923	0	0	0	0	0	0	0	0	0	0
9999	2	8	44	1	87	4802740	4706610	21555	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	45	1	89	4802740	4706610	336422	11	9	99.5516	0	0	0	0	0	0	0	0	0	0
9999	2	8	46	1	91	4802740	4706610	20997	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	47	1	93	4802740	4706610	30924	7	8	99.7103	0	0	0	0	0	0	0	0	0	0
9999	2	8	48	1	95	4802740	4706610	93467	8	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	49	1	97	4802740	4706610	414980	12	12	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	50	1	99	4802740	4706610	21864	5	4	99.5396	0	0	0	0	0	0	0	0	0	0
9999	2	8	51	1	101	4802740	4706610	230467	10	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	52	1	103	4802740	4706610	120065	8	8	99.6081	0	0	0	0	0	0	0	0	0	0
9999	2	8	53	1	105	4802740	4706610	3704	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	54	1	107	4802740	4706610	19230	7	6	97.835	0	0	0	0	0	0	0	0	0	0
9999	2	8	55	1	109	4802740	4706610	33057	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	56	1	111	4802740	4706610	23023	4	4	99.1802	0	0	0	0	0	0	0	0	0	0
9999	2	8	57	1	113	4802740	4706610	52646	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	58	1	115	4802740	4706610	83995	11	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	59	1	117	4802740	4706610	195334	10	13	99.506	0	0	0	0	0	0	0	0	0	0
9999	2	8	60	1	119	4802740	4706610	13636	6	5	98.9366	0	0	0	0	0	0	0	0	0	0
9999	2	8	61	1	121	4802740	4706610	82687	5	6	99.4759	0	0	0	0	0	0	0	0	0	0
9999	2	8	62	1	123	4802740	4706610	40769	7	6	97.8942	0	0	0	0	0	0	0	0	0	0
9999	2	8	63	1	125	4802740	4706610	195593	6	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	64	1	127	4802740	4706610	25327	9	8	97.6237	0	0	0	0	0	0	0	0	0	0
9999	2	8	65	1	129	4802740	4706610	17666	4	4	99.2231	0	0	0	0	0	0	0	0	0	0
9999	2	8	66	1	131	4802740	4706610	11726	3	3	68.4334	0	0	0	0	0	0	0	0	0	0
9999	2	8	67	1	133	4802740	4706610	24602	6	6	99.5515	0	0	0	0	0	0	0	0	0	0
9999	2	8	68	1	777	4802740	4706610	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	69	2	13	722718	718303	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	70	2	16	722718	718303	4940	2	2	97.5354	0	0	0	0	0	0	0	0	0	0
9999	2	8	71	2	20	722718	718303	296955	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	72	2	50	722718	718303	6187	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	73	2	60	722718	718303	1015	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	74	2	70	722718	718303	2370	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	75	2	90	722718	718303	34243	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	76	2	100	722718	718303	1743	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	77	2	110	722718	718303	31825	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	78	2	122	722718	718303	19292	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	79	2	130	722718	718303	8192	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	80	2	150	722718	718303	6238	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	81	2	164	722718	718303	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	82	2	170	722718	718303	14010	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	83	2	180	722718	718303	3661	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	84	2	185	722718	718303	9596	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	85	2	188	722718	718303	3257	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	86	2	201	722718	718303	1222	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	87	2	220	722718	718303	9037	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	88	2	232	722718	718303	936	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	89	2	240	722718	718303	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	90	2	261	722718	718303	6324	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	91	2	270	722718	718303	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	92	2	280	722718	718303	5411	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	93	2	282	722718	718303	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	94	2	290	722718	718303	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	95	2	777	722718	718303	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	96	2	999	722718	718303	251849	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	97	4	1	6482505	6425075	69001	4	3	100	1	0	0	0	0	1	0	0	0	0
9999	2	8	98	4	3	6482505	6425075	128028	8	7	100	2	1	0	0	0	2	0	1	0	0
9999	2	8	99	4	5	6482505	6425075	136324	6	7	100	2	1	0	0	0	2	0	1	0	0
9999	2	8	100	4	7	6482505	6425075	53327	5	4	100	1	0	0	0	0	1	0	0	0	0
9999	2	8	101	4	9	6482505	6425075	28046	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	102	4	11	6482505	6425075	3358	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	103	4	12	6482505	6425075	17652	3	2	87.677	0	0	0	0	0	0	0	0	0	0
9999	2	8	104	4	13	6482505	6425075	3871155	18	19	100	57	16	0	0	1	55	0	16	1	0
9999	2	8	105	4	15	6482505	6425075	203020	5	5	100	3	1	0	0	0	3	0	1	0	0
9999	2	8	106	4	17	6482505	6425075	108970	6	6	100	2	0	0	0	0	2	0	0	0	0
9999	2	8	107	4	19	6482505	6425075	994140	9	9	100	15	4	0	0	0	14	0	4	0	0
9999	2	8	108	4	21	6482505	6425075	378213	11	10	99.6078	6	2	0	0	0	5	0	2	0	0
9999	2	8	109	4	23	6482505	6425075	47165	3	2	100	1	0	0	0	0	1	0	0	0	0
9999	2	8	110	4	25	6482505	6425075	214020	10	11	100	3	1	0	0	0	3	0	1	0	0
9999	2	8	111	4	27	6482505	6425075	172656	6	4	100	3	1	0	0	0	2	0	1	0	0
9999	2	8	112	4	777	6482505	6425075	0	23	23	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	113	5	1	2937979	2871257	19163	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	114	5	3	2937979	2871257	22018	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	115	5	5	2937979	2871257	41827	5	5	98.4428	0	0	0	0	0	0	0	0	0	0
9999	2	8	116	5	7	2937979	2871257	222499	16	16	99.8808	0	0	0	0	0	0	0	0	0	0
9999	2	8	117	5	9	2937979	2871257	36394	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	118	5	11	2937979	2871257	10759	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	119	5	13	2937979	2871257	5409	2	2	62.3313	0	0	0	0	0	0	0	0	0	0
9999	2	8	120	5	15	2937979	2871257	27654	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	121	5	17	2937979	2871257	11889	4	4	83.8268	0	0	0	0	0	0	0	0	0	0
9999	2	8	122	5	19	2937979	2871257	23169	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	123	5	21	2937979	2871257	16205	3	3	96.5001	0	0	0	0	0	0	0	0	0	0
9999	2	8	124	5	23	2937979	2871257	26166	4	5	99.428	0	0	0	0	0	0	0	0	0	0
9999	2	8	125	5	25	2937979	2871257	8755	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	126	5	27	2937979	2871257	24738	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	127	5	29	2937979	2871257	21434	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	128	5	31	2937979	2871257	93737	8	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	129	5	33	2937979	2871257	62417	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	130	5	35	2937979	2871257	51287	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	131	5	37	2937979	2871257	18005	3	3	98.4546	0	0	0	0	0	0	0	0	0	0
9999	2	8	132	5	39	2937979	2871257	8177	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	133	5	41	2937979	2871257	9362	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	134	5	43	2937979	2871257	18649	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	135	5	45	2937979	2871257	114094	7	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	136	5	47	2937979	2871257	18262	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	137	5	49	2937979	2871257	12338	3	7	91.9963	0	0	0	0	0	0	0	0	0	0
9999	2	8	138	5	51	2937979	2871257	96750	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	139	5	53	2937979	2871257	17988	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	140	5	55	2937979	2871257	42408	3	3	99.7801	0	0	0	0	0	0	0	0	0	0
9999	2	8	141	5	57	2937979	2871257	22780	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	142	5	59	2937979	2871257	10396	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	143	5	61	2937979	2871257	13893	4	4	95.205	0	0	0	0	0	0	0	0	0	0
9999	2	8	144	5	63	2937979	2871257	36924	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	145	5	65	2937979	2871257	13800	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	146	5	67	2937979	2871257	18133	5	5	99.6305	0	0	0	0	0	0	0	0	0	0
9999	2	8	147	5	69	2937979	2871257	77030	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	148	5	71	2937979	2871257	25733	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	149	5	73	2937979	2871257	7703	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	150	5	75	2937979	2871257	17547	4	4	96.3299	0	0	0	0	0	0	0	0	0	0
9999	2	8	151	5	77	2937979	2871257	10503	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	152	5	79	2937979	2871257	13398	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	153	5	81	2937979	2871257	13271	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	154	5	83	2937979	2871257	22522	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	155	5	85	2937979	2871257	66027	7	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	156	5	87	2937979	2871257	13472	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	157	5	89	2937979	2871257	16779	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	158	5	91	2937979	2871257	43791	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	159	5	93	2937979	2871257	46832	8	8	99.7888	0	0	0	0	0	0	0	0	0	0
9999	2	8	160	5	95	2937979	2871257	8211	3	3	60.8817	0	0	0	0	0	0	0	0	0	0
9999	2	8	161	5	97	2937979	2871257	9559	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	162	5	99	2937979	2871257	9065	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	163	5	101	2937979	2871257	8393	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	164	5	103	2937979	2871257	26318	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	165	5	105	2937979	2871257	10524	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	166	5	107	2937979	2871257	13570	3	2	94.1292	0	0	0	0	0	0	0	0	0	0
9999	2	8	167	5	109	2937979	2871257	11376	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	168	5	111	2937979	2871257	24769	6	6	97.9639	0	0	0	0	0	0	0	0	0	0
9999	2	8	169	5	113	2937979	2871257	20818	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	170	5	115	2937979	2871257	62221	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	171	5	117	2937979	2871257	8157	4	3	96.9781	0	0	0	0	0	0	0	0	0	0
9999	2	8	172	5	119	2937979	2871257	385643	11	10	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	173	5	121	2937979	2871257	18105	2	2	78.9248	0	0	0	0	0	0	0	0	0	0
9999	2	8	174	5	123	2937979	2871257	28472	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	175	5	125	2937979	2871257	107928	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	176	5	127	2937979	2871257	10899	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	177	5	129	2937979	2871257	8257	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	178	5	131	2937979	2871257	125966	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	179	5	133	2937979	2871257	17187	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	180	5	135	2937979	2871257	8446	6	6	99.2738	0	0	0	0	0	0	0	0	0	0
9999	2	8	181	5	137	2937979	2871257	12488	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	182	5	139	2937979	2871257	40075	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	183	5	141	2937979	2871257	17426	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	184	5	143	2937979	2871257	201933	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	185	5	145	2937979	2871257	77053	11	10	99.7377	0	0	0	0	0	0	0	0	0	0
9999	2	8	186	5	147	2937979	2871257	3958	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	187	5	149	2937979	2871257	22353	5	5	98.5561	0	0	0	0	0	0	0	0	0	0
9999	2	8	188	6	1	37691912	37669452	1528026	26	22	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	189	6	3	37691912	37669452	1189	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	190	6	5	37691912	37669452	38539	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	191	6	7	37691912	37669452	222586	13	10	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	192	6	9	37691912	37669452	46114	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	193	6	11	37691912	37669452	21671	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	194	6	13	37691912	37669452	1061357	30	26	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	195	6	15	37691912	37669452	28946	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	196	6	17	37691912	37669452	183187	7	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	197	6	19	37691912	37669452	926724	23	19	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	198	6	21	37691912	37669452	28453	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	199	6	23	37691912	37669452	136206	11	10	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	200	6	25	37691912	37669452	168784	12	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	201	6	27	37691912	37669452	18764	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	202	6	29	37691912	37669452	849502	18	15	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	203	6	31	37691912	37669452	154780	10	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	204	6	33	37691912	37669452	65425	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	205	6	35	37691912	37669452	35305	6	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	206	6	37	37691912	37669452	9934033	108	102	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	207	6	39	37691912	37669452	152639	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	208	6	41	37691912	37669452	255376	16	15	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	209	6	43	37691912	37669452	18466	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	210	6	45	37691912	37669452	88874	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	211	6	47	37691912	37669452	258800	13	11	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	212	6	49	37691912	37669452	9800	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	213	6	51	37691912	37669452	14369	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	214	6	53	37691912	37669452	419936	19	18	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	215	6	55	37691912	37669452	138089	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	216	6	57	37691912	37669452	99925	7	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	217	6	59	37691912	37669452	3045620	45	41	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	218	6	61	37691912	37669452	352528	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	219	6	63	37691912	37669452	20242	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	220	6	65	37691912	37669452	2215382	41	34	97.818	0	0	0	0	0	0	0	0	0	0
9999	2	8	221	6	67	37691912	37669452	1435467	20	17	99.9906	0	0	0	0	0	0	0	0	0	0
9999	2	8	222	6	69	37691912	37669452	55919	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	223	6	71	37691912	37669452	2059136	39	33	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	224	6	73	37691912	37669452	3131701	32	27	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	225	6	75	37691912	37669452	814701	12	7	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	226	6	77	37691912	37669452	693362	15	10	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	227	6	79	37691912	37669452	272807	17	15	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	228	6	81	37691912	37669452	726897	23	22	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	229	6	83	37691912	37669452	428878	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	230	6	85	37691912	37669452	1802587	27	23	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	231	6	87	37691912	37669452	265467	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	232	6	89	37691912	37669452	179306	8	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	233	6	91	37691912	37669452	3278	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	234	6	93	37691912	37669452	45428	15	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	235	6	95	37691912	37669452	418203	13	11	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	236	6	97	37691912	37669452	489566	18	17	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	237	6	99	37691912	37669452	520501	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	238	6	101	37691912	37669452	95851	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	239	6	103	37691912	37669452	64209	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	240	6	105	37691912	37669452	13948	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	241	6	107	37691912	37669452	447377	14	12	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	242	6	109	37691912	37669452	56016	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	243	6	111	37691912	37669452	832997	21	18	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	244	6	113	37691912	37669452	203210	10	8	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	245	6	115	37691912	37669452	73003	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	246	6	777	37691912	37669452	0	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	247	8	1	5116796	5028437	449293	8	10	100	2	2	0	0	0	2	0	1	1	0
9999	2	8	248	8	3	5116796	5028437	15714	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	249	8	5	5116796	5028437	581966	13	12	99.9914	3	2	0	0	0	2	0	1	2	0
9999	2	8	250	8	7	5116796	5028437	12294	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	251	8	9	5116796	5028437	3854	4	4	98.7978	0	0	0	0	0	0	0	0	0	0
9999	2	8	252	8	11	5116796	5028437	6612	2	2	96.9097	0	0	0	0	0	0	0	0	0	0
9999	2	8	253	8	13	5116796	5028437	299698	8	8	98.6164	1	1	0	0	0	1	0	0	1	0
9999	2	8	254	8	14	5116796	5028437	56862	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	255	8	15	5116796	5028437	18119	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	256	8	17	5116796	5028437	1868	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	257	8	19	5116796	5028437	8194	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	258	8	21	5116796	5028437	8400	1	1	41.6667	0	0	0	0	0	0	0	0	0	0
9999	2	8	259	8	23	5116796	5028437	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	260	8	25	5116796	5028437	5924	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	261	8	27	5116796	5028437	4329	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	262	8	29	5116796	5028437	30015	5	4	98.4008	0	0	0	0	0	0	0	0	0	0
9999	2	8	263	8	31	5116796	5028437	610612	5	3	100	3	3	0	0	0	2	0	1	2	0
9999	2	8	264	8	33	5116796	5028437	2100	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	265	8	35	5116796	5028437	290437	4	6	100	1	1	0	0	0	1	0	0	1	0
9999	2	8	266	8	37	5116796	5028437	53106	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	267	8	39	5116796	5028437	2118	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	268	8	41	5116796	5028437	632311	10	9	100	3	3	0	0	0	3	0	1	2	0
9999	2	8	269	8	43	5116796	5028437	47640	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	2	8	270	8	45	5116796	5028437	48039	8	6	74.8883	0	0	0	0	0	0	0	0	0	0
