STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SVIOL	SPROPERTY	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	1	8	61	1	121	4833722	4710967	81654	6	7	98.959	0	0	0	0	0	0	0	0	0	0
9999	1	8	62	1	123	4833722	4710967	40833	7	7	97.8935	0	0	0	0	0	0	0	0	0	0
9999	1	8	63	1	125	4833722	4710967	199771	7	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	64	1	127	4833722	4710967	64969	10	8	98.9341	0	0	0	0	0	0	0	0	0	0
9999	1	8	65	1	129	4833722	4710967	16945	4	4	95.9019	0	0	0	0	0	0	0	0	0	0
9999	1	8	66	1	131	4833722	4710967	11381	3	3	91.2793	0	0	0	0	0	0	0	0	0	0
9999	1	8	67	1	133	4833722	4710967	24010	6	6	80.4998	0	0	0	0	0	0	0	0	0	0
9999	1	8	68	1	777	4833722	4710967	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	69	2	13	735132	730730	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	70	2	16	735132	730730	4340	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	71	2	20	735132	730730	299455	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	72	2	50	735132	730730	6463	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	73	2	60	735132	730730	985	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	74	2	70	735132	730730	2438	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	75	2	90	735132	730730	34741	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	76	2	100	735132	730730	2561	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	77	2	110	735132	730730	32946	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	78	2	122	735132	730730	19898	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	79	2	130	735132	730730	8305	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	80	2	150	735132	730730	6564	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	81	2	164	735132	730730	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	82	2	170	735132	730730	15098	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	83	2	180	735132	730730	3805	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	84	2	185	735132	730730	9674	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	85	2	188	735132	730730	3375	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	86	2	201	735132	730730	1263	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	87	2	220	735132	730730	9093	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	88	2	232	735132	730730	956	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	89	2	240	735132	730730	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	90	2	261	735132	730730	6305	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	91	2	270	735132	730730	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	92	2	280	735132	730730	5395	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	93	2	282	735132	730730	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	94	2	290	735132	730730	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	95	2	777	735132	730730	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	96	2	999	735132	730730	257070	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	97	4	1	6626624	6536294	73986	4	4	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	98	4	3	6626624	6536294	67442	8	5	99.3727	0	1	0	0	0	0	0	1	0	0
9999	1	8	99	4	5	6626624	6536294	136999	6	7	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	100	4	7	6626624	6536294	52216	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	101	4	9	6626624	6536294	28279	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	102	4	11	6626624	6536294	8994	2	2	94.9086	0	0	0	0	0	0	0	0	0	0
9999	1	8	103	4	12	6626624	6536294	17285	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	104	4	13	6626624	6536294	3997629	18	19	99.8355	13	37	0	0	2	11	3	34	0	1
9999	1	8	105	4	15	6626624	6536294	200268	5	4	100	1	2	0	0	0	1	0	2	0	0
9999	1	8	106	4	17	6626624	6536294	107325	6	6	100	0	1	0	0	0	0	0	1	0	0
9999	1	8	107	4	19	6626624	6536294	999664	9	9	99.6541	3	9	0	0	0	3	1	9	0	0
9999	1	8	108	4	21	6626624	6536294	386454	11	10	100	1	4	0	0	0	1	0	3	0	0
9999	1	8	109	4	23	6626624	6536294	46552	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	110	4	25	6626624	6536294	214243	10	11	100	1	2	0	0	0	1	0	2	0	0
9999	1	8	111	4	27	6626624	6536294	198958	6	4	100	1	2	0	0	0	1	0	2	0	0
9999	1	8	112	4	777	6626624	6536294	0	23	23	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	113	5	1	2959373	2812796	18866	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	114	5	3	2959373	2812796	21433	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	115	5	5	2959373	2812796	40897	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	116	5	7	2959373	2812796	235568	15	15	99.5226	0	0	0	0	0	0	0	0	0	0
9999	1	8	117	5	9	2959373	2812796	37474	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	118	5	11	2959373	2812796	11369	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	119	5	13	2959373	2812796	5303	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	120	5	15	2959373	2812796	27641	4	4	95.6209	0	0	0	0	0	0	0	0	0	0
9999	1	8	121	5	17	2959373	2812796	11322	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	122	5	19	2959373	2812796	22938	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	123	5	21	2959373	2812796	15560	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	124	5	23	2959373	2812796	25753	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	125	5	25	2959373	2812796	8609	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	126	5	27	2959373	2812796	24387	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	127	5	29	2959373	2812796	21305	4	4	99.2912	0	0	0	0	0	0	0	0	0	0
9999	1	8	128	5	31	2959373	2812796	100804	9	9	99.822	0	0	0	0	0	0	0	0	0	0
9999	1	8	129	5	33	2959373	2812796	61946	5	5	99.6501	0	0	0	0	0	0	0	0	0	0
9999	1	8	130	5	35	2959373	2812796	49732	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	131	5	37	2959373	2812796	17637	3	3	99.4902	0	0	0	0	0	0	0	0	0	0
9999	1	8	132	5	39	2959373	2812796	7962	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	133	5	41	2959373	2812796	8851	4	3	98.6969	0	0	0	0	0	0	0	0	0	0
9999	1	8	134	5	43	2959373	2812796	18777	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	135	5	45	2959373	2812796	120300	7	8	99.9498	0	0	0	0	0	0	0	0	0	0
9999	1	8	136	5	47	2959373	2812796	18026	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	137	5	49	2959373	2812796	12349	3	7	96.5935	0	0	0	0	0	0	0	0	0	0
9999	1	8	138	5	51	2959373	2812796	97163	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	139	5	53	2959373	2812796	18029	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	140	5	55	2959373	2812796	43506	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	141	5	57	2959373	2812796	22309	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	142	5	59	2959373	2812796	10981	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	143	5	61	2959373	2812796	13713	4	4	91.7888	0	0	0	0	0	0	0	0	0	0
9999	1	8	144	5	63	2959373	2812796	37104	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	145	5	65	2959373	2812796	13412	2	2	88.2232	0	0	0	0	0	0	0	0	0	0
9999	1	8	146	5	67	2959373	2812796	17459	5	5	88.8968	0	0	0	0	0	0	0	0	0	0
9999	1	8	147	5	69	2959373	2812796	73889	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	148	5	71	2959373	2812796	26023	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	149	5	73	2959373	2812796	2879	3	2	71.1937	0	0	0	0	0	0	0	0	0	0
9999	1	8	150	5	75	2959373	2812796	16859	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	151	5	77	2959373	2812796	10164	2	2	94.9749	0	0	0	0	0	0	0	0	0	0
9999	1	8	152	5	79	2959373	2812796	14123	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	153	5	81	2959373	2812796	12850	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	154	5	83	2959373	2812796	21879	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	155	5	85	2959373	2812796	70265	7	7	99.6797	0	0	0	0	0	0	0	0	0	0
9999	1	8	156	5	87	2959373	2812796	13254	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	157	5	89	2959373	2812796	16547	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	158	5	91	2959373	2812796	43680	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	159	5	93	2959373	2812796	45301	8	8	99.0519	0	0	0	0	0	0	0	0	0	0
9999	1	8	160	5	95	2959373	2812796	7739	3	3	89.8598	0	0	0	0	0	0	0	0	0	0
9999	1	8	161	5	97	2959373	2812796	9296	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	162	5	99	2959373	2812796	8913	2	2	94.7146	0	0	0	0	0	0	0	0	0	0
9999	1	8	163	5	101	2959373	2812796	8007	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	164	5	103	2959373	2812796	25172	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	165	5	105	2959373	2812796	10304	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	166	5	107	2959373	2812796	12703	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	167	5	109	2959373	2812796	11240	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	168	5	111	2959373	2812796	24237	6	6	88.1359	0	0	0	0	0	0	0	0	0	0
9999	1	8	169	5	113	2959373	2812796	20414	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	170	5	115	2959373	2812796	63011	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	171	5	117	2959373	2812796	6970	4	3	93.6478	0	0	0	0	0	0	0	0	0	0
9999	1	8	172	5	119	2959373	2812796	390914	11	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	173	5	121	2959373	2812796	17920	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	174	5	123	2959373	2812796	26364	4	3	99.5284	0	0	0	0	0	0	0	0	0	0
9999	1	8	175	5	125	2959373	2812796	51914	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	176	5	127	2959373	2812796	10929	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	177	5	129	2959373	2812796	7953	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	178	5	131	2959373	2812796	127839	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	179	5	133	2959373	2812796	17199	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	180	5	135	2959373	2812796	8258	6	6	99.9273	0	0	0	0	0	0	0	0	0	0
9999	1	8	181	5	137	2959373	2812796	12747	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	182	5	139	2959373	2812796	38833	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	183	5	141	2959373	2812796	16949	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	184	5	143	2959373	2812796	210498	11	10	99.5721	0	0	0	0	0	0	0	0	0	0
9999	1	8	185	5	145	2959373	2812796	55197	11	10	97.518	0	0	0	0	0	0	0	0	0	0
9999	1	8	186	5	147	2959373	2812796	3822	3	2	43.7729	0	0	0	0	0	0	0	0	0	0
9999	1	8	187	5	149	2959373	2812796	21256	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	188	6	1	38332521	38324460	1570821	26	22	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	189	6	3	38332521	38324460	1121	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	190	6	5	38332521	38324460	36824	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	191	6	7	38332521	38324460	222365	13	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	192	6	9	38332521	38324460	44556	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	193	6	11	38332521	38324460	21429	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	194	6	13	38332521	38324460	1090133	30	26	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	195	6	15	38332521	38324460	28231	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	196	6	17	38332521	38324460	180610	7	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	197	6	19	38332521	38324460	954305	24	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	198	6	21	38332521	38324460	27995	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	199	6	23	38332521	38324460	134938	11	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	200	6	25	38332521	38324460	169894	12	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	201	6	27	38332521	38324460	18508	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	202	6	29	38332521	38324460	862202	18	15	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	203	6	31	38332521	38324460	151256	10	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	204	6	33	38332521	38324460	63816	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	205	6	35	38332521	38324460	33325	6	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	206	6	37	38332521	38324460	10022399	108	102	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	207	6	39	38332521	38324460	152772	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	208	6	41	38332521	38324460	257458	15	14	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	209	6	43	38332521	38324460	17815	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	210	6	45	38332521	38324460	87429	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	211	6	47	38332521	38324460	264498	13	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	212	6	49	38332521	38324460	9216	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	213	6	51	38332521	38324460	14394	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	214	6	53	38332521	38324460	430882	19	18	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	215	6	55	38332521	38324460	139982	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	216	6	57	38332521	38324460	98260	7	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	217	6	59	38332521	38324460	3118731	45	41	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	218	6	61	38332521	38324460	366094	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	219	6	63	38332521	38324460	19248	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	220	6	65	38332521	38324460	2294504	41	34	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	221	6	67	38332521	38324460	1461488	20	17	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	222	6	69	38332521	38324460	57402	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	223	6	71	38332521	38324460	2097553	39	33	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	224	6	73	38332521	38324460	3206175	32	27	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	225	6	75	38332521	38324460	833863	12	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	226	6	77	38332521	38324460	708679	15	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	227	6	79	38332521	38324460	276816	17	15	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	228	6	81	38332521	38324460	746844	22	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	229	6	83	38332521	38324460	434144	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	230	6	85	38332521	38324460	1857348	27	23	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	231	6	87	38332521	38324460	268260	10	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	232	6	89	38332521	38324460	179250	8	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	233	6	91	38332521	38324460	3045	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	234	6	93	38332521	38324460	43947	15	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	235	6	95	38332521	38324460	423574	13	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	236	6	97	38332521	38324460	494862	18	17	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	237	6	99	38332521	38324460	524583	16	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	238	6	101	38332521	38324460	95198	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	239	6	103	38332521	38324460	63405	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	240	6	105	38332521	38324460	13462	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	241	6	107	38332521	38324460	455552	14	12	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	242	6	109	38332521	38324460	53701	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	243	6	111	38332521	38324460	840678	21	18	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	244	6	113	38332521	38324460	205408	10	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	245	6	115	38332521	38324460	73212	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	246	6	777	38332521	38324460	0	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	247	8	1	5268367	5164001	468053	8	10	100	2	2	0	0	0	2	0	1	1	0
9999	1	8	248	8	3	5268367	5164001	6842	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	249	8	5	5268367	5164001	606414	13	12	100	3	3	0	0	0	3	0	1	1	0
9999	1	8	250	8	7	5268367	5164001	12148	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	251	8	9	5268367	5164001	3765	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	252	8	11	5268367	5164001	5586	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	253	8	13	5268367	5164001	246686	8	6	100	1	1	0	0	0	1	0	1	0	0
9999	1	8	254	8	14	5268367	5164001	59424	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	255	8	15	5268367	5164001	18385	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	256	8	17	5268367	5164001	1900	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	257	8	19	5268367	5164001	9059	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	258	8	21	5268367	5164001	8326	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	259	8	23	5268367	5164001	3640	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	260	8	25	5268367	5164001	5251	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	261	8	27	5268367	5164001	4268	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	262	8	29	5268367	5164001	30475	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	263	8	31	5268367	5164001	648981	5	3	100	3	3	0	0	0	3	0	2	1	0
9999	1	8	264	8	33	5268367	5164001	1985	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	265	8	35	5268367	5164001	303987	4	6	100	1	1	0	0	0	1	0	1	0	0
9999	1	8	266	8	37	5268367	5164001	52134	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	267	8	39	5268367	5164001	23015	4	3	92.4209	0	0	0	0	0	0	0	0	0	0
9999	1	8	268	8	41	5268367	5164001	651325	10	7	100	3	3	0	0	0	3	0	2	1	0
9999	1	8	269	8	43	5268367	5164001	47061	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	270	8	45	5268367	5164001	57598	8	7	100	0	0	0	0	0	0	0	0	0	0
